"","site_id","date","filename","species","begin_clock_time_hms","nauticalDawn","sunrise","peak_freq","vert_strat","relative_onset_times","scientific_name","common_name","ebird_residuals","foraging_habit","territoriality","mass","trophic_niche","season"
"672","IPTO04U",2020-03-15,"20200315_055500.WAV","NIFP",05:55:03,05:45:00,2020-03-15 06:30:25,5531.25,4,10.05,"Dicaeum concolor","Nilgiri Flowerpecker",-0.206762406124997,"CAN","Non-territorial",6.2,"Omnivore","summer"
"673","PANMP1B",2020-03-21,"20200321_055500.WAV","WBBF",05:55:03,05:41:49,2020-03-21 06:27:14,5343.75,5,13.2333333333333,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.127786668799846,"UND","Weakly territorial",19,"Invertivore","summer"
"674","IPTO06R",2020-05-03,"20200503_055500.WAV","GRJU",05:55:04,05:17:13,2020-05-03 06:04:48,1312.5,5,37.85,"Gallus sonneratii","Gray Junglefowl",-0.227564125346617,"GRD","Weakly territorial",840.8,"Omnivore","summer"
"675","IPTO06U",2020-05-03,"20200503_055500.WAV","GRJU",05:55:04,05:17:14,2020-05-03 06:04:49,1312.5,3,37.8333333333333,"Gallus sonneratii","Gray Junglefowl",-0.227564125346617,"GRD","Weakly territorial",840.8,"Omnivore","summer"
"676","OLV208R",2020-03-20,"20200320_055500.WAV","MWTH",05:55:04,05:42:15,2020-03-20 06:27:40,1687.5,7,12.8166666666667,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.185941569594437,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"677","VAR310U",2020-05-05,"20200505_055500.WAV","CHCU",05:55:04,05:16:44,2020-05-05 06:04:29,1968.75,3,38.3333333333333,"Hierococcyx varius","Common Hawk-Cuckoo",0.126382036256765,"CAN","Non-territorial",103,"Invertivore","summer"
"678","IPTO04U",2020-05-03,"20200503_055500.WAV","GRJU",05:55:05,05:17:14,2020-05-03 06:04:49,1312.5,4,37.85,"Gallus sonneratii","Gray Junglefowl",-0.227564125346617,"GRD","Weakly territorial",840.8,"Omnivore","summer"
"679","UPMAP1B",2020-03-28,"20200328_055500.WAV","AFBL",05:55:06,05:37:28,2020-03-28 06:23:00,2343.75,6,17.6333333333333,"Irena puella","Asian Fairy-bluebird",0.0829870439781862,"CAN","Weakly territorial",64.9,"Frugivore","summer"
"680","UPMAP1B",2020-03-25,"20200325_055500.WAV","MWTH",05:55:07,05:39:20,2020-03-25 06:24:49,1593.75,6,15.7833333333333,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.185941569594437,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"681","OLV208R",2020-05-05,"20200505_055500.WAV","FTBU",05:55:08,05:16:41,2020-05-05 06:04:25,2812.5,7,38.45,"Rubigula gularis","Flame-throated Bulbul",-0.288910634843921,"MID","Weakly territorial",29.3,"Frugivore","summer"
"682","INBS04R",2020-03-24,"20200324_055500.WAV","YBBU",05:55:10,05:39:50,2020-03-24 06:25:18,3187.5,6,15.3333333333333,"Iole indica","Yellow-browed Bulbul",0.107121686439749,"MID","Weakly territorial",30.6,"Omnivore","summer"
"683","OLCAP2B",2020-03-14,"20200314_055500.WAV","MWTH",05:55:11,05:45:38,2020-03-14 06:31:04,1687.5,7,9.55,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.185941569594437,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"684","OLV208R",2020-03-27,"20200327_055500.WAV","GRTD",05:55:11,05:37:56,2020-03-27 06:23:27,4593.75,7,17.25,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.126821091981418,"CAN","Highly territorial",85.8,"Invertivore","summer"
"685","INBS04R",2020-03-24,"20200324_055500.WAV","BCFU",05:55:14,05:39:50,2020-03-24 06:25:18,2437.5,6,15.4,"Alcippe poioicephala","Brown-cheeked Fulvetta",-0.0355518522218901,"MID","Highly territorial",20.7,"Invertivore","summer"
"686","HP37P2B",2020-03-14,"20200314_055500.WAV","BNMO",05:55:16,05:45:33,2020-03-14 06:30:59,6937.5,8,9.71666666666667,"Hypothymis azurea","Black-naped Monarch",0.0998052336804932,"MID","Weakly territorial",11.1,"Invertivore","summer"
"687","SEL107R",2020-03-25,"20200325_055500.WAV","NIFP",05:55:17,05:39:11,2020-03-25 06:24:39,6281.25,5,16.1,"Dicaeum concolor","Nilgiri Flowerpecker",-0.206762406124997,"CAN","Non-territorial",6.2,"Omnivore","summer"
"688","INBS04R",2020-03-24,"20200324_055500.WAV","SHMY",05:55:18,05:39:50,2020-03-24 06:25:18,2437.5,6,15.4666666666667,"Gracula indica","Southern Hill Myna",-0.0602970432454826,"CAN","Non-territorial",192,"Frugivore","summer"
"689","OLV110R",2020-03-20,"20200320_055500.WAV","GRJU",05:55:18,05:42:15,2020-03-20 06:27:40,1406.25,8,13.05,"Gallus sonneratii","Gray Junglefowl",-0.227564125346617,"GRD","Weakly territorial",840.8,"Omnivore","summer"
"690","IPTO04U",2020-03-15,"20200315_055500.WAV","GRJU",05:55:19,05:45:00,2020-03-15 06:30:25,1218.75,4,10.3166666666667,"Gallus sonneratii","Gray Junglefowl",-0.227564125346617,"GRD","Weakly territorial",840.8,"Omnivore","summer"
"691","OLV208R",2020-03-27,"20200327_055500.WAV","WBBF",05:55:19,05:37:56,2020-03-27 06:23:27,3375,7,17.3833333333333,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.127786668799846,"UND","Weakly territorial",19,"Invertivore","summer"
"692","PANMP3B",2020-03-14,"20200314_055500.WAV","GRTD",05:55:19,05:45:57,2020-03-14 06:31:22,1687.5,6,9.36666666666667,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.126821091981418,"CAN","Highly territorial",85.8,"Invertivore","summer"
"693","INBS04U",2020-03-24,"20200324_055500.WAV","WBBF",05:55:22,05:39:50,2020-03-24 06:25:18,3375,4,15.5333333333333,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.127786668799846,"UND","Weakly territorial",19,"Invertivore","summer"
"694","OLCAP3B",2020-05-10,"20200510_055500.WAV","MIPI",05:55:24,05:14:45,2020-05-10 06:02:53,187.5,7,40.65,"Ducula badia","Mountain Imperial-Pigeon",-0.0250145636781524,"CAN","Non-territorial",486,"Frugivore","summer"
"695","UPMAP3B",2020-03-09,"20200309_055500.WAV","GRJU",05:55:27,05:48:43,2020-03-09 06:34:12,1218.75,7,6.73333333333333,"Gallus sonneratii","Gray Junglefowl",-0.227564125346617,"GRD","Weakly territorial",840.8,"Omnivore","summer"
"696","VAR410U",2020-03-12,"20200312_055500.WAV","SPPI",05:55:27,05:46:58,2020-03-12 06:32:25,8718.75,6,8.48333333333333,"Picumnus innominatus","Speckled Piculet",-0.0513761012893874,"CAN","Highly territorial",10.2,"Invertivore","summer"
"697","HP4008U",2020-03-14,"20200314_055500.WAV","MWTH",05:55:28,05:45:34,2020-03-14 06:30:59,5437.5,3,9.9,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.185941569594437,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"698","STIN02R",2020-05-02,"20200502_055500.WAV","COTA",05:55:29,05:17:54,2020-05-02 06:05:24,4406.25,5,37.5833333333333,"Orthotomus sutorius","Common Tailorbird",-0.0612010871590927,"UND","Highly territorial",7.5,"Invertivore","summer"
"699","INBS04U",2020-03-24,"20200324_055500.WAV","SHMY",05:55:33,05:39:50,2020-03-24 06:25:18,2437.5,4,15.7166666666667,"Gracula indica","Southern Hill Myna",-0.0602970432454826,"CAN","Non-territorial",192,"Frugivore","summer"
"700","PANMP2B",2020-03-21,"20200321_055500.WAV","MWTH",05:55:35,05:41:50,2020-03-21 06:27:15,5343.75,6,13.75,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.185941569594437,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"701","IPTO06U",2020-05-03,"20200503_055500.WAV","STBU",05:55:36,05:17:14,2020-05-03 06:04:49,2812.5,3,38.3666666666667,"Hypsipetes ganeesa","Square-tailed Bulbul",-0.0457137112381185,"CAN","Weakly territorial",51.8,"Frugivore","summer"
"702","HP36P4B",2020-03-25,"20200325_055500.WAV","IWEY",05:55:38,05:38:56,2020-03-25 06:24:25,3562.5,8,16.7,"Zosterops palpebrosus","Indian White-eye",-0.195169684868773,"MID","Weakly territorial",8.6,"Omnivore","summer"
"703","HP4008R",2020-03-11,"20200311_055500.WAV","BCFU",05:55:39,05:47:14,2020-03-11 06:32:41,2625,5,8.41666666666667,"Alcippe poioicephala","Brown-cheeked Fulvetta",-0.0355518522218901,"MID","Highly territorial",20.7,"Invertivore","summer"
"704","OLV208U",2020-03-25,"20200325_055500.WAV","PTBA",05:55:42,05:39:10,2020-03-25 06:24:38,2437.5,5,16.5333333333333,"Pellorneum ruficeps","Puff-throated Babbler",0.0901612947069309,"GRD","Highly territorial",26,"Invertivore","summer"
"705","PANMP1B",2020-03-17,"20200317_055500.WAV","STBU",05:55:43,05:44:13,2020-03-17 06:29:37,2812.5,5,11.5,"Hypsipetes ganeesa","Square-tailed Bulbul",-0.0457137112381185,"CAN","Weakly territorial",51.8,"Frugivore","summer"
"706","UPMAP3B",2020-03-25,"20200325_055500.WAV","MWTH",05:55:43,05:39:21,2020-03-25 06:24:49,5343.75,7,16.3666666666667,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.185941569594437,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"707","HP37P1B",2020-03-14,"20200314_055500.WAV","NIFL",05:55:46,05:45:33,2020-03-14 06:30:59,3093.75,7,10.2166666666667,"Eumyias albicaudatus","Nilgiri Flycatcher",0.0594007174782308,"CAN","Weakly territorial",16.4,"Invertivore","summer"
"708","UPMAP3B",2020-03-25,"20200325_055500.WAV","BCFU",05:55:46,05:39:21,2020-03-25 06:24:49,2718.75,7,16.4166666666667,"Alcippe poioicephala","Brown-cheeked Fulvetta",-0.0355518522218901,"MID","Highly territorial",20.7,"Invertivore","summer"
"709","HP36P1B",2020-03-05,"20200305_055500.WAV","MWTH",05:55:47,05:50:21,2020-03-05 06:35:55,1500,8,5.43333333333333,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.185941569594437,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"710","UPMAP6B",2020-03-25,"20200325_055500.WAV","GRTD",05:55:50,05:39:21,2020-03-25 06:24:50,2343.75,6,16.4833333333333,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.126821091981418,"CAN","Highly territorial",85.8,"Invertivore","summer"
"711","PANMP2B",2020-03-17,"20200317_055500.WAV","YBBU",05:55:51,05:44:13,2020-03-17 06:29:37,2625,6,11.6333333333333,"Iole indica","Yellow-browed Bulbul",0.107121686439749,"MID","Weakly territorial",30.6,"Omnivore","summer"
"712","STIN02R",2020-05-06,"20200506_055500.WAV","RWBU",05:55:52,05:16:21,2020-05-06 06:04:10,2625,5,39.5166666666667,"Pycnonotus jocosus","Red-whiskered Bulbul",-0.0354682937927485,"MID","Weakly territorial",29.5,"Omnivore","summer"
"713","VAR310R",2020-03-18,"20200318_055500.WAV","GRTD",05:55:53,05:43:28,2020-03-18 06:28:53,1875,6,12.4166666666667,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.126821091981418,"CAN","Highly territorial",85.8,"Invertivore","summer"
"714","OLV110U",2020-05-07,"20200507_055500.WAV","PTBA",05:55:54,05:15:56,2020-05-07 06:03:50,2718.75,4,39.9666666666667,"Pellorneum ruficeps","Puff-throated Babbler",0.0901612947069309,"GRD","Highly territorial",26,"Invertivore","summer"
"715","OLV208R",2020-03-27,"20200327_055500.WAV","IWEY",05:55:57,05:37:56,2020-03-27 06:23:27,4218.75,7,18.0166666666667,"Zosterops palpebrosus","Indian White-eye",-0.195169684868773,"MID","Weakly territorial",8.6,"Omnivore","summer"
"716","INBS04U",2020-05-07,"20200507_055500.WAV","RESP",05:55:58,05:16:01,2020-05-07 06:03:54,1687.5,4,39.95,"Galloperdix spadicea","Red Spurfowl",-0.143238631683587,"GRD","Highly territorial",359.1,"Omnivore","summer"
"717","HP36P4B",2020-03-05,"20200305_055500.WAV","ABFL",05:56:00,05:50:21,2020-03-05 06:35:56,5531.25,8,5.65,"Muscicapa dauurica","Asian Brown Flycatcher",0.269123318766445,"MID","Weakly territorial",9.8,"Invertivore","summer"
"718","IPTO06R",2020-05-10,"20200510_055500.WAV","STBU",05:56:00,05:14:42,2020-05-10 06:02:51,3375,5,41.3,"Hypsipetes ganeesa","Square-tailed Bulbul",-0.0457137112381185,"CAN","Weakly territorial",51.8,"Frugivore","summer"
"719","INBS04R",2020-03-24,"20200324_055500.WAV","BWFS",05:56:01,05:39:50,2020-03-24 06:25:18,5437.5,6,16.1833333333333,"Hemipus picatus","Bar-winged Flycatcher-shrike",0.0642821407165748,"CAN","Highly territorial",9,"Invertivore","summer"
"720","OLV110R",2020-03-20,"20200320_055500.WAV","WBBF",05:56:01,05:42:15,2020-03-20 06:27:40,4312.5,8,13.7666666666667,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.127786668799846,"UND","Weakly territorial",19,"Invertivore","summer"
"721","HP36P4B",2020-03-05,"20200305_055500.WAV","WBBF",05:56:03,05:50:21,2020-03-05 06:35:56,5156.25,8,5.7,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.127786668799846,"UND","Weakly territorial",19,"Invertivore","summer"
"722","SEL207U",2020-05-02,"20200502_055500.WAV","OHTH",05:56:05,05:17:53,2020-05-02 06:05:23,3187.5,5,38.2,"Geokichla citrina","Orange-headed Thrush",0.11323128969935,"GRD","Weakly territorial",53.3,"Omnivore","summer"
"723","IPTO04R",2020-05-10,"20200510_055500.WAV","RESP",05:56:07,05:14:42,2020-05-10 06:02:50,1968.75,3,41.4166666666667,"Galloperdix spadicea","Red Spurfowl",-0.143238631683587,"GRD","Highly territorial",359.1,"Omnivore","summer"
"724","IPTO06U",2020-05-03,"20200503_055500.WAV","YBBU",05:56:07,05:17:14,2020-05-03 06:04:49,2250,3,38.8833333333333,"Iole indica","Yellow-browed Bulbul",0.107121686439749,"MID","Weakly territorial",30.6,"Omnivore","summer"
"725","IPTO04R",2020-05-03,"20200503_055500.WAV","PTBA",05:56:09,05:17:13,2020-05-03 06:04:48,2625,3,38.9333333333333,"Pellorneum ruficeps","Puff-throated Babbler",0.0901612947069309,"GRD","Highly territorial",26,"Invertivore","summer"
"726","UPMAP3B",2020-03-28,"20200328_055500.WAV","BCFU",05:56:09,05:37:28,2020-03-28 06:23:01,2718.75,7,18.6833333333333,"Alcippe poioicephala","Brown-cheeked Fulvetta",-0.0355518522218901,"MID","Highly territorial",20.7,"Invertivore","summer"
"727","HP37P2B",2020-03-12,"20200312_055500.WAV","MWTH",05:56:12,05:46:41,2020-03-12 06:32:08,1406.25,8,9.51666666666667,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.185941569594437,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"728","STIN02R",2020-05-06,"20200506_055500.WAV","VFNU",05:56:12,05:16:21,2020-05-06 06:04:10,6000,5,39.85,"Sitta frontalis","Velvet-fronted Nuthatch",-0.208269971485303,"MID","Weakly territorial",16.5,"Invertivore","summer"
"729","VAR310U",2020-05-05,"20200505_055500.WAV","AEDO",05:56:12,05:16:44,2020-05-05 06:04:29,375,3,39.4666666666667,"Chalcophaps indica","Asian Emerald Dove",0.0192179409296164,"GRD","Non-territorial",136.5,"Omnivore","summer"
"730","HP36P1B",2020-03-25,"20200325_055500.WAV","IWEY",05:56:13,05:38:55,2020-03-25 06:24:24,3562.5,8,17.3,"Zosterops palpebrosus","Indian White-eye",-0.195169684868773,"MID","Weakly territorial",8.6,"Omnivore","summer"
"731","PANMP1B",2020-03-17,"20200317_055500.WAV","YBBU",05:56:13,05:44:13,2020-03-17 06:29:37,2625,5,12,"Iole indica","Yellow-browed Bulbul",0.107121686439749,"MID","Weakly territorial",30.6,"Omnivore","summer"
"732","PANMP3B",2020-03-14,"20200314_055500.WAV","LBCR",05:56:13,05:45:57,2020-03-14 06:31:22,1875,6,10.2666666666667,"Corvus macrorhynchos","Large-billed Crow",0.163908028105057,"GRD","Weakly territorial",513.1,"Omnivore","summer"
"733","IPTO04U",2020-03-15,"20200315_055500.WAV","BNMO",05:56:14,05:45:00,2020-03-15 06:30:25,3468.75,4,11.2333333333333,"Hypothymis azurea","Black-naped Monarch",0.0998052336804932,"MID","Weakly territorial",11.1,"Invertivore","summer"
"734","SEL207R",2020-03-10,"20200310_055500.WAV","BBFL",05:56:15,05:48:01,2020-03-10 06:33:29,8718.75,4,8.23333333333333,"Muscicapa muttui","Brown-breasted Flycatcher",0.161241317363324,"UND","Weakly territorial",12,"Invertivore","summer"
"735","HP37P1B",2020-03-12,"20200312_055500.WAV","MWTH",05:56:16,05:46:41,2020-03-12 06:32:08,1593.75,7,9.58333333333333,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.185941569594437,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"736","UPMAP3B",2020-03-28,"20200328_055500.WAV","OHTH",05:56:17,05:37:28,2020-03-28 06:23:01,1968.75,7,18.8166666666667,"Geokichla citrina","Orange-headed Thrush",0.11323128969935,"GRD","Weakly territorial",53.3,"Omnivore","summer"
"737","OLV208R",2020-03-20,"20200320_055500.WAV","GRTD",05:56:20,05:42:15,2020-03-20 06:27:40,3000,7,14.0833333333333,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.126821091981418,"CAN","Highly territorial",85.8,"Invertivore","summer"
"738","UPMAP4B",2020-03-28,"20200328_055500.WAV","SHMY",05:56:21,05:37:29,2020-03-28 06:23:01,4125,8,18.8666666666667,"Gracula indica","Southern Hill Myna",-0.0602970432454826,"CAN","Non-territorial",192,"Frugivore","summer"
"739","SEL107U",2020-03-24,"20200324_055500.WAV","BBFL",05:56:22,05:39:48,2020-03-24 06:25:16,9093.75,5,16.5666666666667,"Muscicapa muttui","Brown-breasted Flycatcher",0.161241317363324,"UND","Weakly territorial",12,"Invertivore","summer"
"740","PANMP3B",2020-03-17,"20200317_055500.WAV","LBCR",05:56:23,05:44:13,2020-03-17 06:29:37,1593.75,6,12.1666666666667,"Corvus macrorhynchos","Large-billed Crow",0.163908028105057,"GRD","Weakly territorial",513.1,"Omnivore","summer"
"741","HP4008U",2020-03-12,"20200312_055500.WAV","GRTD",05:56:26,05:46:42,2020-03-12 06:32:08,2062.5,3,9.73333333333333,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.126821091981418,"CAN","Highly territorial",85.8,"Invertivore","summer"
"742","PANMP2B",2020-03-17,"20200317_055500.WAV","WBBF",05:56:27,05:44:13,2020-03-17 06:29:37,7031.25,6,12.2333333333333,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.127786668799846,"UND","Weakly territorial",19,"Invertivore","summer"
"743","OLCAP2B",2020-05-03,"20200503_055500.WAV","BCFU",05:56:28,05:17:16,2020-05-03 06:04:51,3000,7,39.2,"Alcippe poioicephala","Brown-cheeked Fulvetta",-0.0355518522218901,"MID","Highly territorial",20.7,"Invertivore","summer"
"744","SEL207U",2020-05-02,"20200502_055500.WAV","SHMY",05:56:28,05:17:53,2020-05-02 06:05:23,1875,5,38.5833333333333,"Gracula indica","Southern Hill Myna",-0.0602970432454826,"CAN","Non-territorial",192,"Frugivore","summer"
"745","VAR310U",2020-05-05,"20200505_055500.WAV","IWEY",05:56:29,05:16:44,2020-05-05 06:04:29,3468.75,3,39.75,"Zosterops palpebrosus","Indian White-eye",-0.195169684868773,"MID","Weakly territorial",8.6,"Omnivore","summer"
"746","VAR310U",2020-03-19,"20200319_055500.WAV","MWTH",05:56:32,05:42:55,2020-03-19 06:28:20,1406.25,3,13.6166666666667,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.185941569594437,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"747","SEL207R",2020-03-10,"20200310_055500.WAV","RWBU",05:56:41,05:48:01,2020-03-10 06:33:29,2718.75,4,8.66666666666667,"Pycnonotus jocosus","Red-whiskered Bulbul",-0.0354682937927485,"MID","Weakly territorial",29.5,"Omnivore","summer"
"748","UPMAP1B",2020-03-25,"20200325_055500.WAV","AFBL",05:56:43,05:39:20,2020-03-25 06:24:49,2437.5,6,17.3833333333333,"Irena puella","Asian Fairy-bluebird",0.0829870439781862,"CAN","Weakly territorial",64.9,"Frugivore","summer"
"749","IPTO06R",2020-05-10,"20200510_055500.WAV","NIFP",05:56:46,05:14:42,2020-05-10 06:02:51,7125,5,42.0666666666667,"Dicaeum concolor","Nilgiri Flowerpecker",-0.206762406124997,"CAN","Non-territorial",6.2,"Omnivore","summer"
"750","OLCAP2B",2020-03-14,"20200314_055500.WAV","NIFP",05:56:47,05:45:38,2020-03-14 06:31:04,5625,7,11.15,"Dicaeum concolor","Nilgiri Flowerpecker",-0.206762406124997,"CAN","Non-territorial",6.2,"Omnivore","summer"
"751","HP37P2B",2020-03-14,"20200314_055500.WAV","WBBF",05:56:49,05:45:33,2020-03-14 06:30:59,1875,8,11.2666666666667,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.127786668799846,"UND","Weakly territorial",19,"Invertivore","summer"
"752","VAR310R",2020-03-12,"20200312_055500.WAV","GRTD",05:56:49,05:46:56,2020-03-12 06:32:23,1781.25,6,9.88333333333333,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.126821091981418,"CAN","Highly territorial",85.8,"Invertivore","summer"
"753","UPMAP3B",2020-03-28,"20200328_055500.WAV","NIFP",05:56:50,05:37:28,2020-03-28 06:23:01,7312.5,7,19.3666666666667,"Dicaeum concolor","Nilgiri Flowerpecker",-0.206762406124997,"CAN","Non-territorial",6.2,"Omnivore","summer"
"754","UPMAP3B",2020-03-28,"20200328_055500.WAV","IWEY",05:56:50,05:37:28,2020-03-28 06:23:01,3843.75,7,19.3666666666667,"Zosterops palpebrosus","Indian White-eye",-0.195169684868773,"MID","Weakly territorial",8.6,"Omnivore","summer"
"755","VAR310U",2020-03-19,"20200319_055500.WAV","GRTD",05:56:50,05:42:55,2020-03-19 06:28:20,2437.5,3,13.9166666666667,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.126821091981418,"CAN","Highly territorial",85.8,"Invertivore","summer"
"756","IPTO04R",2020-05-03,"20200503_055500.WAV","HSWO",05:56:53,05:17:13,2020-05-03 06:04:48,4968.75,3,39.6666666666667,"Hemicircus canente","Heart-spotted Woodpecker",-0.182220139518375,"CAN","Weakly territorial",43,"Invertivore","summer"
"757","SEL107U",2020-03-24,"20200324_055500.WAV","OHTH",05:56:53,05:39:48,2020-03-24 06:25:16,1875,5,17.0833333333333,"Geokichla citrina","Orange-headed Thrush",0.11323128969935,"GRD","Weakly territorial",53.3,"Omnivore","summer"
"758","SEL207U",2020-03-13,"20200313_055500.WAV","RWBU",05:56:56,05:46:22,2020-03-13 06:31:47,3093.75,5,10.5666666666667,"Pycnonotus jocosus","Red-whiskered Bulbul",-0.0354682937927485,"MID","Weakly territorial",29.5,"Omnivore","summer"
"759","OLV110U",2020-05-05,"20200505_055500.WAV","GRJU",05:56:57,05:16:40,2020-05-05 06:04:24,1406.25,4,40.2833333333333,"Gallus sonneratii","Gray Junglefowl",-0.227564125346617,"GRD","Weakly territorial",840.8,"Omnivore","summer"
"760","IPTO06R",2020-05-03,"20200503_055500.WAV","PTBA",05:56:58,05:17:13,2020-05-03 06:04:48,3093.75,5,39.75,"Pellorneum ruficeps","Puff-throated Babbler",0.0901612947069309,"GRD","Highly territorial",26,"Invertivore","summer"
"761","INOA03R",2020-03-15,"20200315_055500.WAV","ISBA",05:56:59,05:45:15,2020-03-15 06:30:40,937.5,5,11.7333333333333,"Pomatorhinus horsfieldii","Indian Scimitar-Babbler",-0.137206404543351,"UND","Highly territorial",43,"Invertivore","summer"
"762","STIN02U",2020-05-09,"20200509_055500.WAV","NIFP",05:56:59,05:15:18,2020-05-09 06:03:21,7593.75,4,41.6833333333333,"Dicaeum concolor","Nilgiri Flowerpecker",-0.206762406124997,"CAN","Non-territorial",6.2,"Omnivore","summer"
"763","IPTO04R",2020-05-03,"20200503_055500.WAV","GRTD",05:57:00,05:17:13,2020-05-03 06:04:48,2718.75,3,39.7833333333333,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.126821091981418,"CAN","Highly territorial",85.8,"Invertivore","summer"
